Construct,# Replicates,First Assay Date,Last Assay Date,1FP,3FP,10FP,160FP,,Rise (1FP),Rise (3FP),Rise (10FP),Rise (160FP),,TimeToPeak (1FP),TimeToPeak (3FP),TimeToPeak (10FP),TimeToPeak (160FP),,Decay (1FP),Decay (3FP),Decay (10FP),Decay (160FP),,d-Prime1,d-Prime10,SNR (1FP),SNR (3FP),SNR (10FP),SNR (160FP),,ES50,Norm. F0,dFmax/F0,,1FP(p),3FP(p),10FP(p),160FP(p),,Rise (1FP)(p),Rise (3FP)(p),Rise (10FP)(p),Rise (160FP)(p),,TimeToPeak (1FP)(p),TimeToPeak (3FP)(p),TimeToPeak (10FP)(p),TimeToPeak (160FP)(p),,Decay (1FP)(p),Decay (3FP)(p),Decay (10FP)(p),Decay (160FP)(p),,SNR (1FP)(p),SNR (3FP)(p),SNR (10FP)(p),SNR (160FP)(p),,Norm. F0(p),dFmax/F0(p)
500.349,5,20180806,20180813,0.66,0.53,0.56,0.44,,0.32,0.40,0.57,0.60,,0.17,0.16,0.28,1.04,,0.02,0.06,0.06,0.16,,-0.086147606,0.163451567,1.88,3.42,9.30,25.94,,45.03725249,0.735538483,#NUM!,,0.024566919,0.005323730,0.008447383,0.010528034,,0.000206539,0.000118316,0.000114040,0.000173955,,0.000125473,0.000118316,0.000114040,0.396182540,,0.002431374,0.000127326,0.000122743,0.000123656,,0.000000000,0.000000000,0.000000000,0.000000000,,0.002268178,#NUM!
500.350,9,20180806,20180813,2.37,2.24,1.89,1.13,,0.42,0.49,0.63,0.53,,0.33,0.26,0.33,0.70,,0.13,0.14,0.15,0.42,,-0.085588351,0.529033124,3.27,9.66,29.43,60.07,,21.61200934,0.755593181,#NUM!,,0.000002510,0.000008064,0.000299731,0.131459934,,0.000022374,0.000000258,0.000000240,0.000000250,,0.000000718,0.000000261,0.000000240,0.000183937,,0.002444443,0.000000301,0.000000273,0.000000303,,0.969842732,0.217217371,0.695060432,0.000000000,,0.000051480,#NUM!
500.351,4,20180806,20180813,2.98,1.94,1.30,0.88,,0.67,0.57,0.67,0.57,,0.41,0.34,0.42,0.91,,0.22,0.20,0.18,0.49,,-0.055335559,0.625220358,3.54,8.16,20.24,44.65,,34.46065535,0.717638373,#NUM!,,0.001368880,0.014548748,0.268143328,0.571895874,,0.024837737,0.000584026,0.000554322,0.000606144,,0.002496237,0.000592780,0.000554321,0.358660592,,0.090309097,0.000629038,0.000588389,0.000752630,,0.162498921,0.199570030,0.000377827,0.000000000,,0.002869091,#NUM!
500.352,10,20180806,20180813,0.55,0.49,0.39,0.21,,0.31,0.48,0.60,0.46,,0.23,0.22,0.32,0.67,,0.03,0.10,0.12,0.39,,-0.163012654,0.613175809,2.07,3.82,8.83,16.34,,9.896907838,1.038015008,#NUM!,,0.000281373,0.000015674,0.000002039,0.000000490,,0.000000234,0.000000069,0.000000053,0.000000057,,0.000000140,0.000000057,0.000000053,0.003205790,,0.000022967,0.000000065,0.000000061,0.000000076,,0.000000000,0.000000000,0.000000000,0.000000000,,0.787524223,#NUM!
500.353,7,20180806,20180813,0.63,0.53,0.38,0.22,,0.19,0.44,0.58,0.51,,0.26,0.21,0.31,0.99,,0.03,0.10,0.10,0.26,,-0.074424818,0.192822784,1.97,3.43,7.07,14.22,,19.946118,0.811503470,#NUM!,,0.020309197,0.000138478,0.000028906,0.000013106,,0.000013951,0.000005405,0.000005101,0.000005810,,0.000006425,0.000005366,0.000005101,0.266951636,,0.000174672,0.000005936,0.000005645,0.000005841,,0.000000000,0.000000000,0.000000000,0.000000000,,0.001592520,#NUM!
500.354,9,20180806,20180813,0.91,0.61,0.37,0.20,,0.34,0.48,0.55,0.38,,0.26,0.26,0.32,0.67,,0.02,0.11,0.15,0.50,,-0.160193965,0.709013522,2.22,4.03,7.67,12.80,,9.446836061,0.679608226,#NUM!,,0.169313979,0.001025935,0.000003346,0.000000451,,0.000005020,0.000000258,0.000000240,0.000000243,,0.000000684,0.000000263,0.000000240,0.000351561,,0.000030444,0.000000295,0.000000273,0.000000517,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000014152,#NUM!
500.355,11,20180806,20180813,1.00,0.71,0.43,0.23,,0.46,0.51,0.58,0.43,,0.31,0.26,0.37,0.92,,0.04,0.13,0.13,0.37,,-0.153289095,0.221545398,2.25,4.16,8.26,14.63,,9.74607018,0.609886885,#NUM!,,0.578532940,0.001890943,0.000001371,0.000000048,,0.000011159,0.000000013,0.000000012,0.000000012,,0.000000036,0.000000013,0.000000012,0.791898601,,0.000011863,0.000000015,0.000000014,0.000000015,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000208,#NUM!
500.356,9,20180806,20180813,0.90,0.83,0.77,0.57,,0.41,0.52,0.65,0.62,,0.25,0.23,0.34,0.62,,0.02,0.10,0.10,0.36,,-0.163215339,0.777352691,2.15,4.33,12.45,31.68,,40.62437352,0.675846100,#NUM!,,0.563696302,0.234223660,0.060368250,0.010713593,,0.000031168,0.000000271,0.000000240,0.000000441,,0.000001174,0.000000256,0.000000240,0.001021070,,0.000038238,0.000000291,0.000000273,0.000000288,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000009639,#NUM!
500.357,10,20180806,20180813,1.10,0.74,0.48,0.25,,0.43,0.39,0.49,0.40,,0.26,0.21,0.29,0.69,,0.04,0.09,0.10,0.36,,-0.107596971,0.940594494,2.10,4.12,7.98,13.84,,9.363429877,0.667989194,#NUM!,,0.573235720,0.009729344,0.000005393,0.000000214,,0.000002414,0.000000057,0.000000053,0.000000053,,0.000000082,0.000000057,0.000000053,0.012568741,,0.000039014,0.000000065,0.000000061,0.000000064,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000001760,#NUM!
500.358,7,20180806,20180813,1.37,1.04,0.80,0.49,,0.45,0.48,0.59,0.51,,0.29,0.29,0.32,0.82,,0.10,0.12,0.14,0.30,,-0.206144184,1.045624971,2.40,6.09,14.77,28.75,,23.47690996,0.845367670,#NUM!,,0.156842747,0.671365341,0.045366605,0.001862345,,0.000194765,0.000005366,0.000005101,0.000005101,,0.000014592,0.000005366,0.000005101,0.108639783,,0.004150161,0.000005979,0.000005645,0.000006254,,0.000000000,0.000000000,0.000000000,0.000000000,,0.006417579,#NUM!
500.359,8,20180806,20180813,1.13,0.88,0.75,0.61,,0.51,0.52,0.69,0.69,,0.27,0.33,0.36,0.97,,0.05,0.13,0.14,0.30,,-0.076346241,0.089580603,2.31,5.08,13.54,36.17,,46.98093436,0.617276669,#NUM!,,0.290509079,0.409215690,0.054149239,0.034575085,,0.000344867,0.000001191,0.000001101,0.000007304,,0.000003714,0.000001166,0.000001101,0.963147649,,0.000412244,0.000001326,0.000001235,0.000001260,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000016763,#NUM!
500.360,11,20180806,20180813,0.90,0.71,0.54,0.30,,0.36,0.48,0.62,0.48,,0.27,0.30,0.35,0.54,,0.06,0.12,0.13,0.48,,-0.115050331,1.005750895,2.41,5.06,11.94,22.32,,10.43895659,0.931899130,#NUM!,,0.637778046,0.223389528,0.021131509,0.000126575,,0.000000172,0.000000013,0.000000012,0.000000012,,0.000000021,0.000000013,0.000000012,0.000002622,,0.000054008,0.000000015,0.000000014,0.000000021,,0.000000000,0.000000000,0.000000000,0.000000000,,0.160789698,#NUM!
500.361,8,20180806,20180813,0.26,0.25,0.21,0.15,,0.58,0.50,0.67,0.73,,0.29,0.30,0.33,0.96,,0.02,0.07,0.11,0.23,,-0.488973051,0.408228904,1.82,2.64,3.97,8.59,,35.94601953,0.784740984,#NUM!,,0.000008343,0.000002798,0.000002029,0.000002239,,0.004259834,0.000001865,0.000001244,0.000060043,,0.000002058,0.000047401,0.000001101,0.293765374,,0.000023206,0.000001261,0.000001235,0.000001260,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000489505,#NUM!
500.362,8,20180806,20180813,0.95,0.70,0.56,0.39,,0.35,0.46,0.61,0.56,,0.22,0.25,0.32,0.83,,0.05,0.11,0.12,0.33,,0.064880557,-0.117169082,2.21,4.50,11.24,24.25,,36.08326819,0.736186802,#NUM!,,0.562368446,0.014618126,0.000863283,0.000132300,,0.000035731,0.000001174,0.000001101,0.000001307,,0.000001476,0.000001166,0.000001101,0.104626413,,0.000588484,0.000001307,0.000001235,0.000001260,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000128985,#NUM!
500.363,10,20180806,20180813,1.76,1.37,0.98,0.53,,0.45,0.45,0.56,0.43,,0.24,0.23,0.30,0.71,,0.10,0.11,0.13,0.42,,0.035867549,0.581358612,2.80,6.65,16.43,29.32,,9.77300014,0.570838630,#NUM!,,0.000047258,0.009657892,0.858369546,0.002739525,,0.000002212,0.000000057,0.000000053,0.000000053,,0.000000098,0.000000057,0.000000053,0.001120187,,0.001028575,0.000000065,0.000000061,0.000000069,,0.000000010,0.000000000,0.000000000,0.000000000,,0.000001038,#NUM!
500.364,8,20180806,20180813,0.61,0.46,0.29,0.15,,0.29,0.38,0.46,0.38,,0.19,0.23,0.28,0.88,,0.03,0.06,0.10,0.28,,-0.118208759,0.636561036,2.05,3.44,6.36,11.47,,9.626905928,0.695490181,#NUM!,,0.007799231,0.000033583,0.000003304,0.000001455,,0.000002592,0.000001166,0.000001101,0.000004004,,0.000001513,0.000001166,0.000001101,0.128751020,,0.000127060,0.000001307,0.000001235,0.000001260,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000101133,#NUM!
500.365,7,20180806,20180813,1.54,1.07,0.78,0.41,,0.43,0.44,0.54,0.38,,0.24,0.24,0.30,0.91,,0.08,0.11,0.11,0.35,,0.023623085,0.193648681,2.39,5.34,13.35,24.90,,9.468726998,0.720079660,#NUM!,,0.013128684,0.702687356,0.117630086,0.001167549,,0.000053685,0.000005366,0.000005101,0.000005138,,0.000006803,0.000005366,0.000005101,0.037357416,,0.003589643,0.000005979,0.000005645,0.000006377,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000066477,#NUM!
500.366,8,20180806,20180813,0.86,0.54,0.42,0.26,,0.39,0.40,0.54,0.44,,0.21,0.23,0.29,0.72,,0.04,0.07,0.09,0.37,,-0.05784722,0.106516197,2.09,4.23,9.97,19.01,,25.17824374,0.815254986,#NUM!,,0.112770241,0.001198419,0.000035073,0.000005364,,0.000165424,0.000001166,0.000001101,0.000001109,,0.000001508,0.000001174,0.000001101,0.005066011,,0.000163551,0.000001317,0.000001235,0.000001443,,0.000000000,0.000000000,0.000000000,0.000000000,,0.002248533,#NUM!
500.367,8,20180806,20180813,1.07,0.78,0.59,0.33,,0.34,0.47,0.56,0.45,,0.12,0.24,0.31,0.89,,0.07,0.10,0.13,0.34,,-0.162136361,0.849073231,2.10,4.57,10.41,18.99,,11.23899814,0.720255554,#NUM!,,0.638455614,0.074509073,0.000691832,0.000031559,,0.000120609,0.000001174,0.000001101,0.000001235,,0.000001289,0.000001166,0.000001101,0.359530015,,0.002099632,0.000001307,0.000001235,0.000001284,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000023389,#NUM!
500.368,6,20180806,20180813,0.31,0.20,0.17,0.13,,0.30,0.46,0.71,0.89,,0.10,0.25,0.34,0.73,,0.01,0.07,0.08,0.33,,-0.069203481,-0.013903274,1.77,2.60,3.83,8.15,,44.86792252,0.832684159,#NUM!,,0.000087149,0.000033155,0.000041962,0.000115819,,0.000087149,0.000120577,0.000023937,0.083964504,,0.000025007,0.000025007,0.000023937,0.022979706,,0.000125519,0.000026892,0.000026123,0.000026657,,0.000000000,0.000000000,0.000000000,0.000000000,,0.016149711,#NUM!
500.369,8,20180813,20180813,0.13,0.14,0.09,0.08,,0.88,0.51,0.72,0.92,,0.30,0.29,0.39,0.90,,0.01,0.01,0.08,0.26,,-0.763610125,0.48906973,1.73,2.29,3.16,7.31,,52.74631464,0.756874025,#NUM!,,0.000001235,0.000001298,0.000001298,0.000001466,,0.276470611,0.000002521,0.000001101,0.248049415,,0.000004258,0.000002857,0.000001101,0.098975977,,0.000001252,0.000001217,0.000001235,0.000001272,,0.000000000,0.000000000,0.000000000,0.000000000,,0.002487030,#NUM!
500.370,6,20180806,20180813,0.81,0.65,0.64,0.57,,0.45,0.59,0.69,0.82,,0.25,0.26,0.37,0.89,,0.02,0.11,0.14,0.32,,-0.010334166,0.322402358,2.06,3.97,10.86,33.54,,51.39745379,0.928233206,#NUM!,,0.098426215,0.005037595,0.004713543,0.032836645,,0.000871916,0.000026313,0.000023937,0.050204055,,0.000046332,0.000025007,0.000023937,0.161190943,,0.000132405,0.000027484,0.000026123,0.000026396,,0.000000000,0.000000000,0.000000000,0.000000000,,0.309606671,#NUM!
500.371,5,20180806,20180813,2.78,1.58,0.96,0.90,,0.29,0.41,0.64,1.08,,0.27,0.37,0.46,1.13,,0.16,0.21,0.27,0.36,,-0.083932646,0.382629037,3.41,7.14,16.16,53.25,,53.56054997,0.897761524,#NUM!,,0.000595918,0.134403092,0.495916634,0.730795805,,0.000251781,0.000118316,0.000114040,0.208617444,,0.000177746,0.000122743,0.000114040,0.269481520,,0.028227973,0.000132069,0.000122743,0.000126144,,0.052032325,0.003113384,0.000000000,0.000000000,,0.101759575,#NUM!
500.372,3,20180806,20180813,1.19,0.98,0.69,0.51,,0.32,0.57,0.69,0.61,,0.23,0.28,0.37,0.50,,0.02,0.14,0.11,0.52,,-0.184135392,1.40371418,2.28,5.23,13.49,24.40,,41.08454794,0.693619370,#NUM!,,0.176884149,0.890738812,0.365091082,0.091408563,,0.004637274,0.002880437,0.002772842,0.003746806,,0.003178250,0.002836944,0.002772839,0.096432061,,0.025713828,0.002991830,0.002902408,0.003200445,,0.000000000,0.000000000,0.000000000,0.000000000,,0.006174721,#NUM!
500.373,7,20180806,20180813,0.82,0.54,0.31,0.21,,0.50,0.44,0.52,0.55,,0.22,0.24,0.37,1.04,,0.02,0.09,0.10,0.24,,-0.175567076,0.42413488,2.09,3.70,7.15,12.82,,35.90661111,0.831535935,#NUM!,,0.082451128,0.001278157,0.000038716,0.000010556,,0.008749643,0.000005405,0.000005101,0.000008424,,0.000008789,0.000005366,0.000005101,0.524012347,,0.000110809,0.000005979,0.000005645,0.000006074,,0.000000000,0.000000000,0.000000000,0.000000000,,0.016131701,#NUM!
500.374,3,20180806,20180813,1.29,1.19,0.79,0.45,,0.25,0.51,0.54,0.42,,0.26,0.25,0.36,0.58,,0.14,0.15,0.15,0.48,,-0.082944438,0.163082704,2.72,6.09,14.53,27.14,,14.19390261,0.724564254,#NUM!,,0.204469318,0.333922885,0.692245086,0.076036556,,0.003451891,0.002836950,0.002772842,0.002772842,,0.003107134,0.002836944,0.002772839,0.182166801,,0.085321614,0.003014574,0.002902408,0.003135532,,0.000483451,0.000008150,0.000000007,0.000000000,,0.007180822,#NUM!
500.375,4,20190819,20190819,0.01,0.01,0.00,0.00,,0.52,1.28,0.23,0.24,,0.12,0.29,0.20,0.04,,0.01,0.00,0.00,0.00,,-1.831167731,-0.390168536,1.27,1.70,1.73,2.28,,9.908226388,0.433223397,#NUM!,,0.000554322,0.000554322,0.000554322,0.000554322,,0.042640306,0.646468202,0.000554322,0.014534003,,0.000584025,0.000575390,0.000554321,0.000554322,,0.015000204,0.002794063,0.000562662,0.000562527,,0.000000000,0.000000000,0.000000000,0.000000000,,0.004463978,#NUM!
500.376,4,20190819,20190819,2.87,1.52,0.89,0.42,,0.16,0.27,0.41,0.34,,0.13,0.16,0.28,0.62,,0.15,0.14,0.15,0.49,,1.502243161,2.416629791,7.97,27.23,62.33,100.32,,8.359844453,2.108119011,#NUM!,,0.000995423,0.027410027,0.809698093,0.014876964,,0.000619786,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.002546579,,0.068648425,0.000615207,0.000588389,0.002151912,,0.000000000,0.000000000,0.000000000,0.552970648,,0.000886825,#NUM!
500.377,7,20190812,20190819,3.41,2.05,1.16,0.54,,0.15,0.28,0.38,0.36,,0.11,0.16,0.29,0.55,,0.16,0.13,0.16,0.52,,0.033136286,0.157835603,7.40,26.29,62.01,110.18,,8.132435221,1.826440930,#NUM!,,0.000011481,0.000692128,0.807763886,0.008556391,,0.000006066,0.000005366,0.000005101,0.000005101,,0.000005366,0.000005366,0.000005101,0.000137629,,0.016206819,0.000006022,0.000005645,0.000010934,,0.000000000,0.000000000,0.000000000,0.317669988,,0.000016061,#NUM!
500.378,8,20190819,20200127,4.77,2.89,1.36,0.48,,0.16,0.27,0.33,0.18,,0.12,0.16,0.28,0.28,,0.17,0.14,0.16,0.83,,1.880513668,3.428416491,10.70,37.78,78.91,104.14,,4.916554461,1.433084249,#NUM!,,0.000001394,0.000003214,0.035935024,0.002621548,,0.000001355,0.000001166,0.000001101,0.000001101,,0.000001166,0.000001166,0.000001101,0.000001101,,0.011136794,0.000001336,0.000001235,0.004450943,,0.000000000,0.000000000,0.000000000,0.902392805,,0.002108281,#NUM!
500.379,4,20190819,20190819,3.15,2.15,1.15,0.43,,0.15,0.28,0.35,0.23,,0.10,0.15,0.26,0.41,,0.14,0.11,0.14,0.63,,1.63250494,4.280879974,6.28,26.05,64.21,96.22,,5.866041213,1.824613094,#NUM!,,0.000843331,0.003557156,0.582909367,0.013525715,,0.000610660,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.000629038,,0.057787836,0.000606144,0.000588389,0.001249847,,0.000000000,0.000000000,0.000000000,0.287784547,,0.037460089,#NUM!
500.380,4,20190819,20190819,3.84,2.41,1.27,0.48,,0.17,0.29,0.35,0.23,,0.14,0.16,0.27,0.44,,0.17,0.13,0.16,0.70,,0.391483635,0.868722677,9.26,35.02,77.15,116.52,,5.931880681,2.269874811,#NUM!,,0.000772824,0.002580653,0.372541543,0.026436777,,0.000624396,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.000657574,,0.069263640,0.000610660,0.000588389,0.004980815,,0.000000000,0.000000000,0.000000000,0.313004911,,0.000835530,#NUM!
500.381,4,20190819,20190819,2.35,1.54,0.85,0.34,,0.15,0.27,0.37,0.30,,0.09,0.13,0.27,0.54,,0.16,0.12,0.13,0.54,,1.012861013,4.2017169,4.00,19.39,44.97,71.54,,6.647129646,1.808893800,#NUM!,,0.002334950,0.045058369,0.300761642,0.003466353,,0.000610660,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.003603364,,0.071452648,0.000610660,0.000588389,0.000972192,,0.000000118,0.000000000,0.000000011,0.001694571,,0.001122594,#NUM!
500.382,4,20190819,20190819,2.78,1.76,1.02,0.42,,0.15,0.26,0.39,0.31,,0.12,0.16,0.27,0.74,,0.14,0.12,0.15,0.57,,1.080617547,2.986412048,5.80,23.84,61.88,98.62,,6.97615336,1.775742173,#NUM!,,0.001606169,0.026164249,0.973474684,0.013989710,,0.000615207,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.014226931,,0.060221666,0.000606144,0.000588389,0.000798767,,0.000000000,0.000000000,0.000000000,0.740224957,,0.000998284,#NUM!
500.383,4,20190819,20190819,2.37,1.32,0.72,0.35,,0.18,0.29,0.40,0.33,,0.11,0.16,0.26,0.64,,0.12,0.09,0.11,0.46,,1.09838748,3.388474703,4.87,17.28,40.84,67.50,,8.500328012,1.496804357,#NUM!,,0.002040644,0.179231197,0.109361281,0.004070355,,0.000629038,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.027269123,,0.051937265,0.000606144,0.000588389,0.000674413,,0.000000000,0.000000000,0.000000116,0.000001027,,0.001336092,#NUM!
500.384,4,20190819,20190819,2.77,1.61,0.91,0.50,,0.17,0.29,0.41,0.42,,0.11,0.16,0.30,0.52,,0.16,0.12,0.14,0.53,,0.803039789,2.512154818,4.98,18.18,39.65,75.71,,9.997377689,1.316190004,#NUM!,,0.001039079,0.022477196,0.649522274,0.047036387,,0.000624396,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.003603364,,0.066530443,0.000606144,0.000588389,0.000899013,,0.000000000,0.000000000,0.000000003,0.000282992,,0.007056805,#NUM!
500.385,8,20190812,20190819,2.61,1.56,0.97,0.55,,0.15,0.28,0.43,0.47,,0.11,0.16,0.29,0.71,,0.15,0.13,0.13,0.43,,0.77276659,2.743596077,4.92,16.58,43.19,93.17,,14.14389826,1.466045141,#NUM!,,0.000006096,0.002824674,0.820614221,0.013292913,,0.000001365,0.000001166,0.000001101,0.000001101,,0.000001166,0.000001166,0.000001101,0.005088385,,0.009452393,0.000001307,0.000001235,0.000001652,,0.000000000,0.000000000,0.000000000,0.032811195,,0.000034160,#NUM!
500.386,8,20190812,20190819,3.27,1.97,1.15,0.48,,0.15,0.29,0.40,0.29,,0.10,0.16,0.28,0.40,,0.15,0.12,0.14,0.65,,1.257485867,4.116306305,6.24,26.51,62.44,102.97,,7.174861342,1.677823663,#NUM!,,0.000002611,0.000120609,0.449028971,0.002454863,,0.000001345,0.000001166,0.000001101,0.000001101,,0.000001166,0.000001166,0.000001101,0.000004317,,0.009973063,0.000001317,0.000001235,0.000055895,,0.000000000,0.000000000,0.000000000,0.433623940,,0.000005765,#NUM!
500.387,4,20190819,20190819,3.25,1.97,1.07,0.49,,0.15,0.28,0.38,0.31,,0.10,0.16,0.28,0.46,,0.17,0.12,0.14,0.55,,0.567648232,1.21463418,6.13,22.02,54.45,86.72,,7.894184438,1.622640848,#NUM!,,0.001197721,0.013001616,0.939761422,0.025894152,,0.000615207,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.000837235,,0.069263640,0.000606144,0.000588389,0.000830968,,0.000000000,0.000000000,0.000000000,0.035322014,,0.001189979,#NUM!
500.388,4,20190819,20190819,2.68,1.73,1.01,0.42,,0.15,0.28,0.41,0.27,,0.09,0.16,0.27,0.46,,0.15,0.10,0.13,0.59,,1.013773441,4.536935806,4.18,18.71,41.25,63.23,,7.075766384,1.321486592,#NUM!,,0.001240735,0.018038415,0.994372428,0.010099803,,0.000615207,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.000677261,,0.065344527,0.000606144,0.000588389,0.002400874,,0.000000000,0.000000000,0.000000288,0.000003419,,0.009934641,#NUM!
500.389,4,20190819,20190819,1.24,0.95,0.67,0.39,,0.15,0.29,0.44,0.44,,0.08,0.14,0.26,0.68,,0.13,0.08,0.10,0.47,,0.693499565,3.081757307,3.29,14.40,43.83,81.23,,18.66238526,1.782995582,#NUM!,,0.112520740,0.755536633,0.163466905,0.006781017,,0.000610660,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.045928652,,0.057787836,0.000606144,0.000588389,0.000701937,,0.082969889,0.000000000,0.000000001,0.004563693,,0.001122594,#NUM!
500.390,4,20190819,20190819,2.45,1.66,1.05,0.56,,0.12,0.26,0.39,0.36,,0.09,0.14,0.26,0.67,,0.12,0.10,0.12,0.50,,0.096233048,1.103009462,3.95,20.63,58.54,106.91,,9.736135742,1.918972850,#NUM!,,0.002026863,0.021889393,0.797227353,0.086543162,,0.000606144,0.000571119,0.000554322,0.000554322,,0.000568992,0.000571117,0.000554321,0.006518125,,0.054670434,0.000606144,0.000588389,0.000730502,,0.000000011,0.000000000,0.000000000,0.505176306,,0.000941027,#NUM!
500.391,4,20190819,20190819,5.10,2.76,1.49,0.61,,0.17,0.28,0.39,0.28,,0.13,0.16,0.27,0.45,,0.15,0.13,0.16,0.62,,0.212180242,0.017859062,11.17,39.65,94.06,155.78,,6.74250142,2.224545717,#NUM!,,0.000662445,0.002125149,0.138293939,0.116688133,,0.000629038,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.001447479,,0.067130016,0.000610660,0.000588389,0.001050854,,0.000000000,0.000000000,0.000000000,0.000000005,,0.000741095,#NUM!
500.392,4,20190819,20190819,4.27,2.67,1.46,0.57,,0.19,0.31,0.39,0.25,,0.14,0.17,0.28,0.36,,0.16,0.13,0.15,0.70,,0.291227192,0.537150025,9.37,32.59,79.76,114.50,,6.418076353,1.767378688,#NUM!,,0.000652736,0.001240735,0.087286028,0.097419236,,0.000643159,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.000554322,,0.068342505,0.000606144,0.000588389,0.002773856,,0.000000000,0.000000000,0.000000000,0.273077905,,0.001415198,#NUM!
500.393,7,20190812,20190819,-0.04,0.01,0.00,0.00,,#NUM!,0.47,0.15,0.01,,0.04,0.15,0.04,0.00,,0.00,0.00,0.00,0.00,,-1.917026388,-0.526765293,1.11,1.68,1.70,2.17,,72.19206746,0.403423160,#NUM!,,0.000005101,0.000005101,0.000005101,0.000005101,,#NUM!,0.017414092,0.000554322,0.000554322,,0.000005213,0.000005328,0.000005101,0.000005101,,0.002794063,0.000115733,0.000115733,0.000024632,,0.000000000,0.000000000,0.000000000,0.000000000,,0.000111856,#NUM!
500.394,7,20190812,20190819,1.47,1.09,0.82,0.82,,0.14,0.29,0.44,1.04,,0.08,0.14,0.26,1.11,,0.10,0.08,0.11,0.24,,-0.076857008,0.730389595,2.44,8.21,30.82,109.25,,56.35902888,0.942175150,#NUM!,,0.009689759,0.742555650,0.093775449,0.323675302,,0.000006066,0.000005366,0.000005101,0.801879623,,0.000005366,0.000005366,0.000005101,0.172546589,,0.008749643,0.000005936,0.000005645,0.000005672,,0.000000000,0.049642932,0.114618659,0.184205204,,0.191950679,#NUM!
500.395,4,20190819,20190819,3.56,2.59,1.62,0.80,,0.16,0.30,0.41,0.34,,0.11,0.15,0.27,0.60,,0.15,0.11,0.14,0.52,,0.102659218,-0.07349924,5.30,23.61,70.17,130.53,,8.821959386,1.426962018,#NUM!,,0.000837235,0.001999558,0.040912764,0.376878697,,0.000624396,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.012495560,,0.061330330,0.000606144,0.000588389,0.001050854,,0.000000000,0.000000000,0.000000000,0.001427576,,0.002221526,#NUM!
500.396,4,20190819,20190819,1.71,1.24,0.68,0.31,,0.14,0.29,0.39,0.29,,0.10,0.14,0.25,0.64,,0.09,0.09,0.10,0.44,,0.240678981,3.695279837,2.97,12.96,33.20,55.75,,7.938201688,1.416900992,#NUM!,,0.015467064,0.341006435,0.078020984,0.002013168,,0.000615207,0.000571119,0.000554322,0.000554322,,0.000584025,0.000571117,0.000554321,0.059673590,,0.039928390,0.000606144,0.000588389,0.001554729,,0.045868464,0.000000102,0.014415666,0.000000058,,0.004950959,#NUM!
500.397,4,20190819,20190819,3.53,2.12,1.09,0.43,,0.16,0.27,0.37,0.25,,0.11,0.17,0.27,0.34,,0.17,0.12,0.16,0.63,,1.686185598,3.216754675,8.96,32.28,73.99,103.12,,6.451204472,2.200782776,#NUM!,,0.000778483,0.003466353,0.578767723,0.016345774,,0.000615207,0.000571119,0.000554322,0.000554322,,0.000571117,0.000571117,0.000554321,0.000597204,,0.068037708,0.000610660,0.000588389,0.002675950,,0.000000000,0.000000000,0.000000000,0.843356907,,0.000786998,#NUM!
500.398,4,20190819,20190819,2.17,1.58,1.23,1.07,,0.15,0.31,0.50,0.80,,0.09,0.17,0.30,1.08,,0.14,0.12,0.15,0.31,,-0.05529983,-0.060631856,3.84,17.01,55.37,163.21,,50.18560079,1.207954407,#NUM!,,0.003603364,0.041917625,0.400155832,0.580146734,,0.000615207,0.000571119,0.000554322,0.016345774,,0.000571117,0.000571117,0.000554321,0.410390720,,0.065344527,0.000606144,0.000588389,0.000591734,,0.000000253,0.000000000,0.000000000,0.000000002,,0.187482938,#NUM!
