Construct,# Replicates,First Assay Date,Last Assay Date,1FP,3FP,10FP,160FP,,Rise (1FP),Rise (3FP),Rise (10FP),Rise (160FP),,TimeToPeak (1FP),TimeToPeak (3FP),TimeToPeak (10FP),TimeToPeak (160FP),,Decay (1FP),Decay (3FP),Decay (10FP),Decay (160FP),,d-Prime1,d-Prime10,SNR (1FP),SNR (3FP),SNR (10FP),SNR (160FP),,ES50,Norm. F0,dFmax/F0,,1FP(p),3FP(p),10FP(p),160FP(p),,Rise (1FP)(p),Rise (3FP)(p),Rise (10FP)(p),Rise (160FP)(p),,TimeToPeak (1FP)(p),TimeToPeak (3FP)(p),TimeToPeak (10FP)(p),TimeToPeak (160FP)(p),,Decay (1FP)(p),Decay (3FP)(p),Decay (10FP)(p),Decay (160FP)(p),,SNR (1FP)(p),SNR (3FP)(p),SNR (10FP)(p),SNR (160FP)(p),,Norm. F0(p),dFmax/F0(p)
500.352,10,20180806,20180813,0.61702,0.48848,0.39241,0.21472,,0.336809,0.505076,0.603109,0.462914,,0.286710,0.221035,0.318596,0.671380,,0.122637,0.103659,0.118153,0.398066,,-0.163013,0.613176,2.073652,3.823936,8.828143,16.340990,,9.896908,1.038015,#NUM!,,0.002710,0.000013,0.000002,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.003249,,0.000166,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.787524,#NUM!
500.353,7,20180806,20180813,0.71310,0.52397,0.38613,0.22979,,0.205474,0.457123,0.586798,0.515350,,0.320952,0.210144,0.311363,0.992479,,0.106310,0.106959,0.102764,0.265094,,-0.074425,0.192823,1.966446,3.428340,7.073676,14.215474,,19.946118,0.811503,#NUM!,,0.101364,0.000122,0.000029,0.000012,,0.000025,0.000005,0.000005,0.000006,,0.000008,0.000005,0.000005,0.266859,,0.000441,0.000006,0.000006,0.000006,,0.000000,0.000000,0.000000,0.000000,,0.001593,#NUM!
500.354,9,20180806,20180813,1.02685,0.60114,0.37962,0.19973,,0.374234,0.504148,0.551319,0.383732,,0.326220,0.258866,0.317475,0.674071,,0.089988,0.122009,0.150212,0.505987,,-0.160194,0.709014,2.222958,4.025116,7.669787,12.803025,,9.446836,0.679608,#NUM!,,0.512707,0.000794,0.000003,0.000000,,0.000018,0.000000,0.000000,0.000000,,0.000002,0.000000,0.000000,0.000356,,0.000152,0.000000,0.000000,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.000014,#NUM!
500.355,11,20180806,20180813,1.12784,0.70059,0.43851,0.23708,,0.502525,0.533131,0.578290,0.430558,,0.388383,0.259725,0.375744,0.918304,,0.133587,0.143018,0.133532,0.371243,,-0.153289,0.221545,2.252624,4.156407,8.256851,14.632706,,9.746070,0.609887,#NUM!,,0.593871,0.001314,0.000001,0.000000,,0.000077,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.799485,,0.000111,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,#NUM!
500.356,9,20180806,20180813,1.01556,0.81924,0.78443,0.58330,,0.454362,0.541943,0.651344,0.625134,,0.307782,0.232785,0.342331,0.623255,,0.085909,0.104486,0.106203,0.367311,,-0.163215,0.777353,2.145550,4.327012,12.446915,31.680042,,40.624374,0.675846,#NUM!,,0.787375,0.197071,0.061560,0.009741,,0.000166,0.000000,0.000000,0.000000,,0.000004,0.000000,0.000000,0.001053,,0.000294,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000010,#NUM!
500.357,10,20180806,20180813,1.24722,0.73075,0.48252,0.25151,,0.471041,0.412272,0.494364,0.398113,,0.319108,0.213010,0.289563,0.691132,,0.135315,0.094037,0.101668,0.361371,,-0.107597,0.940594,2.104823,4.118020,7.977664,13.838514,,9.363430,0.667989,#NUM!,,0.143436,0.007697,0.000005,0.000000,,0.000009,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.012602,,0.000325,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000002,#NUM!
500.358,7,20180806,20180813,1.55252,1.02620,0.80944,0.49650,,0.497375,0.502164,0.592507,0.507738,,0.365203,0.288671,0.322161,0.823216,,0.393799,0.126321,0.147700,0.303315,,-0.206144,1.045625,2.401589,6.087844,14.774482,28.747364,,23.476910,0.845368,#NUM!,,0.044746,0.621994,0.047043,0.001593,,0.000876,0.000005,0.000005,0.000005,,0.000034,0.000005,0.000005,0.108320,,0.045442,0.000006,0.000006,0.000006,,0.000000,0.000000,0.000000,0.000000,,0.006418,#NUM!
500.359,8,20180806,20180813,1.27243,0.87188,0.76441,0.62812,,0.559496,0.549561,0.687970,0.695773,,0.339917,0.333094,0.359241,0.971076,,0.197180,0.136234,0.144449,0.299424,,-0.076346,0.089581,2.308484,5.084453,13.541604,36.172615,,46.980934,0.617277,#NUM!,,0.059998,0.364209,0.054249,0.032193,,0.002004,0.000001,0.000001,0.000007,,0.000010,0.000001,0.000001,0.961847,,0.004355,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.000017,#NUM!
500.360,11,20180806,20180813,1.01526,0.69978,0.54996,0.30493,,0.401880,0.508852,0.624292,0.484621,,0.338863,0.298989,0.347425,0.540030,,0.227111,0.125899,0.130078,0.483129,,-0.115050,1.005751,2.414815,5.063510,11.943989,22.323444,,10.438957,0.931899,#NUM!,,0.803482,0.213896,0.021429,0.000136,,0.000001,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000003,,0.001250,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.160790,#NUM!
500.361,8,20180806,20180813,0.29851,0.24906,0.21589,0.15092,,0.634105,0.520620,0.674134,0.734652,,0.363886,0.305581,0.335302,0.955299,,0.075159,0.076699,0.107862,0.231178,,-0.488973,0.408229,1.823956,2.636802,3.968748,8.589958,,35.946020,0.784741,#NUM!,,0.000019,0.000003,0.000002,0.000002,,0.015524,0.000003,0.000001,0.000062,,0.000003,0.000047,0.000001,0.290878,,0.000059,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.000490,#NUM!
500.362,8,20180806,20180813,1.07166,0.69115,0.56752,0.39739,,0.389526,0.487970,0.616059,0.558889,,0.278281,0.250841,0.323995,0.824775,,0.196223,0.120359,0.121816,0.332417,,0.064881,-0.117169,2.206968,4.501287,11.237005,24.247696,,36.083268,0.736187,#NUM!,,0.931624,0.011630,0.000824,0.000108,,0.000103,0.000001,0.000001,0.000001,,0.000002,0.000001,0.000001,0.106960,,0.006281,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.000129,#NUM!
500.363,10,20180806,20180813,1.98661,1.35284,0.99811,0.53985,,0.498586,0.472769,0.558190,0.435346,,0.299353,0.235651,0.304436,0.708407,,0.393995,0.117437,0.127924,0.422908,,0.035868,0.581359,2.801869,6.647888,16.432705,29.323990,,9.773000,0.570839,#NUM!,,0.000008,0.009852,0.913038,0.002275,,0.000014,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.001112,,0.028017,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000001,#NUM!
500.364,8,20180806,20180813,0.69216,0.45042,0.29305,0.15663,,0.319628,0.396945,0.465130,0.385527,,0.240614,0.229346,0.282839,0.877211,,0.130974,0.060304,0.097424,0.280441,,-0.118209,0.636561,2.052354,3.442406,6.364012,11.465735,,9.626906,0.695490,#NUM!,,0.041933,0.000027,0.000003,0.000001,,0.000003,0.000001,0.000001,0.000004,,0.000002,0.000001,0.000001,0.129818,,0.000698,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.000101,#NUM!
500.365,7,20180806,20180813,1.74043,1.06121,0.79264,0.41587,,0.478766,0.464223,0.540017,0.379800,,0.301460,0.240810,0.305862,0.907664,,0.307227,0.112159,0.112858,0.350437,,0.023623,0.193649,2.390660,5.341770,13.350224,24.902597,,9.468727,0.720080,#NUM!,,0.002762,0.744647,0.119844,0.000995,,0.000176,0.000005,0.000005,0.000005,,0.000008,0.000005,0.000005,0.038264,,0.038113,0.000006,0.000006,0.000007,,0.000000,0.000000,0.000000,0.000000,,0.000066,#NUM!
500.366,8,20180806,20180813,0.97284,0.52961,0.42483,0.26465,,0.431573,0.421205,0.538979,0.440747,,0.264847,0.229060,0.288646,0.719719,,0.170110,0.078684,0.087124,0.367963,,-0.057847,0.106516,2.086539,4.228180,9.965635,19.010838,,25.178244,0.815255,#NUM!,,0.396356,0.000944,0.000034,0.000005,,0.000574,0.000001,0.000001,0.000001,,0.000002,0.000001,0.000001,0.005165,,0.001080,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.002249,#NUM!
500.367,8,20180806,20180813,1.20706,0.76878,0.60277,0.33603,,0.379778,0.496646,0.563355,0.448842,,0.155009,0.247115,0.312076,0.893997,,0.275527,0.105393,0.132059,0.347197,,-0.162136,0.849073,2.103047,4.573297,10.413263,18.985735,,11.238998,0.720256,#NUM!,,0.191808,0.065574,0.000642,0.000027,,0.000269,0.000001,0.000001,0.000001,,0.000001,0.000001,0.000001,0.364209,,0.030991,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.000023,#NUM!
500.368,6,20180806,20180813,0.34512,0.20090,0.17205,0.13643,,0.326283,0.479583,0.709084,0.892272,,0.124191,0.249408,0.344776,0.731827,,0.046874,0.069393,0.081867,0.330495,,-0.069203,-0.013903,1.766245,2.604595,3.830566,8.153137,,44.867923,0.832684,#NUM!,,0.000181,0.000033,0.000042,0.000111,,0.000188,0.000197,0.000024,0.090049,,0.000026,0.000025,0.000024,0.022829,,0.000171,0.000027,0.000026,0.000027,,0.000000,0.000000,0.000000,0.000000,,0.016150,#NUM!
500.369,8,20180813,20180813,0.15164,0.13373,0.09374,0.08616,,0.965479,0.540857,0.722018,0.927346,,0.379163,0.293257,0.393877,0.899684,,0.023234,0.008711,0.085851,0.266887,,-0.763610,0.489070,1.733140,2.293440,3.164395,7.306311,,52.746315,0.756874,#NUM!,,0.000001,0.000001,0.000001,0.000001,,0.587195,0.000004,0.000001,0.270568,,0.000013,0.000003,0.000001,0.098328,,0.000001,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.000000,,0.002487,#NUM!
500.370,6,20180806,20180813,0.91433,0.64643,0.65236,0.58280,,0.492883,0.621699,0.694263,0.820927,,0.309889,0.262161,0.367900,0.887056,,0.064185,0.119396,0.138958,0.317890,,-0.010334,0.322402,2.057709,3.965756,10.859686,33.542358,,51.397454,0.928233,#NUM!,,0.319925,0.004342,0.004563,0.030606,,0.003014,0.000028,0.000024,0.052265,,0.000079,0.000025,0.000024,0.159367,,0.000191,0.000028,0.000026,0.000027,,0.000000,0.000000,0.000000,0.000000,,0.309607,#NUM!
500.371,5,20180806,20180813,3.14259,1.56108,0.97795,0.91519,,0.322636,0.435090,0.641778,1.089628,,0.333595,0.377229,0.457851,1.124868,,0.611188,0.223319,0.275378,0.361993,,-0.083933,0.382629,3.413257,7.141715,16.157108,53.252026,,53.560550,0.897762,#NUM!,,0.000340,0.135586,0.514765,0.782423,,0.000331,0.000119,0.000114,0.196925,,0.000246,0.000124,0.000114,0.271402,,0.233933,0.000134,0.000124,0.000128,,0.030363,0.005898,0.000000,0.000000,,0.101760,#NUM!
500.372,3,20180806,20180813,1.34341,0.97285,0.70046,0.52429,,0.355434,0.593980,0.688469,0.612106,,0.290924,0.287525,0.373707,0.499549,,0.089982,0.146294,0.111507,0.522113,,-0.184135,1.403714,2.280039,5.225935,13.490819,24.402609,,41.084548,0.693619,#NUM!,,0.079263,0.919752,0.368516,0.087228,,0.005522,0.002847,0.002778,0.003740,,0.003345,0.002847,0.002778,0.094840,,0.061913,0.003013,0.002917,0.003240,,0.000000,0.000000,0.000000,0.000000,,0.006175,#NUM!
500.373,7,20180806,20180813,0.92639,0.53320,0.31391,0.21933,,0.548730,0.461458,0.518541,0.548615,,0.275120,0.246255,0.374114,1.036384,,0.069679,0.092792,0.099530,0.237329,,-0.175567,0.424135,2.090919,3.701775,7.148067,12.819072,,35.906611,0.831536,#NUM!,,0.271788,0.001195,0.000039,0.000010,,0.032204,0.000005,0.000005,0.000008,,0.000012,0.000005,0.000005,0.518456,,0.000273,0.000006,0.000006,0.000006,,0.000000,0.000000,0.000000,0.000000,,0.016132,#NUM!
500.374,3,20180806,20180813,1.45825,1.17287,0.80431,0.45782,,0.276109,0.534079,0.542209,0.423768,,0.325693,0.256000,0.359038,0.578065,,0.534278,0.155379,0.148332,0.488159,,-0.082944,0.163083,2.717543,6.087430,14.529886,27.139725,,14.193903,0.724564,#NUM!,,0.102450,0.347701,0.700734,0.072688,,0.003652,0.002847,0.002778,0.002778,,0.003372,0.002847,0.002778,0.183648,,0.322757,0.003037,0.002917,0.003173,,0.000801,0.000015,0.000000,0.000000,,0.007181,#NUM!
500.375,4,20190819,20190819,0.00934,0.00826,0.00306,0.00168,,0.575597,1.345847,0.228696,0.245359,,0.154219,0.291681,0.200121,0.044868,,0.020538,0.002877,0.002663,0.001516,,-1.831168,-0.390169,1.272774,1.704519,1.725442,2.278385,,9.908226,0.433223,#NUM!,,0.000556,0.000556,0.000556,0.000556,,0.076782,0.556324,0.000556,0.014550,,0.000602,0.000578,0.000556,0.000556,,0.015049,0.002801,0.000565,0.000563,,0.000000,0.000000,0.000000,0.000000,,0.004464,#NUM!
500.376,4,20190819,20190819,3.21260,1.51247,0.90035,0.42891,,0.177647,0.281937,0.409157,0.338101,,0.161331,0.158987,0.278968,0.623225,,0.487563,0.132979,0.146487,0.487422,,1.502243,2.416630,7.970820,27.228968,62.331223,100.321350,,8.352748,2.108119,#NUM!,,0.000762,0.025503,0.828697,0.013410,,0.000646,0.000574,0.000556,0.000556,,0.000588,0.000574,0.000556,0.002605,,0.290955,0.000616,0.000592,0.002351,,0.000000,0.000000,0.000000,0.798521,,0.000887,#NUM!
500.377,7,20190812,20190819,3.83379,2.04159,1.17120,0.54801,,0.167959,0.291045,0.385520,0.360639,,0.142893,0.163429,0.290174,0.551159,,0.489949,0.128848,0.156355,0.514340,,0.033136,0.157836,7.395110,26.286631,62.010086,110.181183,,8.120347,1.826441,#NUM!,,0.000008,0.000607,0.770598,0.007480,,0.000007,0.000005,0.000005,0.000005,,0.000006,0.000005,0.000005,0.000135,,0.163134,0.000006,0.000006,0.000011,,0.000000,0.000000,0.000000,0.158066,,0.000016,#NUM!
500.378,8,20190819,20200127,5.39178,2.86436,1.37754,0.49022,,0.174281,0.278447,0.333100,0.177883,,0.150268,0.159560,0.276422,0.280571,,0.511873,0.140549,0.159983,0.816907,,1.880514,3.428416,10.703962,37.779755,78.908859,104.142746,,4.906234,1.433084,#NUM!,,0.000001,0.000003,0.029147,0.002163,,0.000001,0.000001,0.000001,0.000001,,0.000001,0.000001,0.000001,0.000001,,0.177732,0.000001,0.000001,0.004989,,0.000000,0.000000,0.000000,0.803473,,0.002108,#NUM!
500.379,4,20190819,20190819,3.53721,2.12682,1.16757,0.43492,,0.167619,0.289403,0.349236,0.233493,,0.129722,0.148956,0.258187,0.414306,,0.418807,0.105656,0.136611,0.632781,,1.632505,4.280880,6.279058,26.048033,64.205696,96.215416,,5.869973,1.824613,#NUM!,,0.000694,0.003149,0.547338,0.011878,,0.000641,0.000574,0.000556,0.000556,,0.000583,0.000574,0.000556,0.000631,,0.205148,0.000612,0.000592,0.001249,,0.000000,0.000000,0.000000,0.424752,,0.037460,#NUM!
500.380,4,20190819,20190819,4.31960,2.39939,1.29045,0.48710,,0.184465,0.304403,0.355498,0.226351,,0.171867,0.163859,0.268781,0.435983,,0.507440,0.130787,0.157290,0.701538,,0.391484,0.868723,9.258913,35.021545,77.145546,116.523727,,5.915209,2.269875,#NUM!,,0.000646,0.002307,0.338571,0.023452,,0.000651,0.000574,0.000556,0.000556,,0.000592,0.000574,0.000556,0.000662,,0.313136,0.000612,0.000592,0.005503,,0.000000,0.000000,0.000000,0.180827,,0.000836,#NUM!
500.381,4,20190819,20190819,2.60371,1.52407,0.86565,0.34855,,0.163660,0.282197,0.375820,0.296810,,0.113918,0.134053,0.268680,0.537248,,0.460707,0.109399,0.130631,0.533778,,1.012861,4.201717,4.002038,19.392668,44.971302,71.537926,,6.650875,1.808894,#NUM!,,0.001383,0.042222,0.308000,0.003193,,0.000636,0.000574,0.000556,0.000556,,0.000583,0.000574,0.000556,0.003718,,0.251608,0.000612,0.000592,0.000979,,0.000000,0.000000,0.000000,0.003148,,0.001123,#NUM!
500.382,4,20190819,20190819,3.11366,1.74603,1.03442,0.42712,,0.164539,0.275793,0.390810,0.309660,,0.147634,0.160993,0.274384,0.738798,,0.402456,0.116228,0.145443,0.571116,,1.080618,2.986412,5.803470,23.835751,61.875610,98.619873,,6.974801,1.775742,#NUM!,,0.001095,0.023984,0.995705,0.012472,,0.000641,0.000574,0.000556,0.000556,,0.000588,0.000574,0.000556,0.014071,,0.206692,0.000612,0.000592,0.000786,,0.000000,0.000000,0.000000,0.964979,,0.000998,#NUM!
500.383,4,20190819,20190819,2.65734,1.30253,0.73467,0.35703,,0.195444,0.300487,0.397963,0.329539,,0.129986,0.158414,0.264095,0.642884,,0.356448,0.088242,0.110980,0.455868,,1.098387,3.388475,4.872076,17.280163,40.840622,67.498291,,8.501166,1.496804,#NUM!,,0.001283,0.182989,0.108961,0.003744,,0.000651,0.000574,0.000556,0.000556,,0.000592,0.000574,0.000556,0.027860,,0.175325,0.000612,0.000592,0.000690,,0.000000,0.000000,0.000000,0.000003,,0.001336,#NUM!
500.384,4,20190819,20190819,3.11239,1.59140,0.92745,0.51262,,0.188494,0.303127,0.409322,0.423980,,0.133147,0.162570,0.301074,0.515112,,0.449559,0.119914,0.137429,0.534981,,0.803040,2.512155,4.978500,18.178505,39.645645,75.714096,,9.997383,1.316190,#NUM!,,0.000818,0.022165,0.673825,0.043103,,0.000651,0.000574,0.000556,0.000556,,0.000592,0.000574,0.000556,0.003693,,0.224233,0.000612,0.000592,0.000913,,0.000000,0.000000,0.000000,0.000765,,0.007057,#NUM!
500.385,8,20190812,20190819,2.96700,1.54709,0.98718,0.56171,,0.166122,0.294969,0.428717,0.467730,,0.134990,0.164862,0.289665,0.709905,,0.416346,0.125099,0.133052,0.431171,,0.772767,2.743596,4.922141,16.583914,43.189819,93.168739,,14.143898,1.466045,#NUM!,,0.000003,0.002322,0.865540,0.011530,,0.000001,0.000001,0.000001,0.000001,,0.000001,0.000001,0.000001,0.005045,,0.089400,0.000001,0.000001,0.000002,,0.000000,0.000000,0.000000,0.083705,,0.000034,#NUM!
500.386,8,20190812,20190819,3.65075,1.94819,1.16462,0.49044,,0.168641,0.300931,0.399005,0.288315,,0.130249,0.158701,0.278357,0.398193,,0.442571,0.122004,0.142301,0.649887,,1.257486,4.116306,6.238983,26.507874,62.440876,102.967285,,7.170288,1.677824,#NUM!,,0.000002,0.000093,0.404867,0.002014,,0.000001,0.000001,0.000001,0.000001,,0.000001,0.000001,0.000001,0.000004,,0.115126,0.000001,0.000001,0.000060,,0.000000,0.000000,0.000000,0.710941,,0.000006,#NUM!
500.387,4,20190819,20190819,3.64367,1.95484,1.08046,0.49701,,0.169186,0.288808,0.383133,0.313692,,0.125245,0.157841,0.280191,0.455949,,0.463175,0.119437,0.139157,0.546190,,0.567648,1.214634,6.129938,22.023872,54.446892,86.720131,,7.885404,1.622641,#NUM!,,0.000897,0.011310,0.903182,0.023189,,0.000641,0.000574,0.000556,0.000556,,0.000583,0.000574,0.000556,0.000850,,0.274557,0.000612,0.000592,0.000860,,0.000000,0.000000,0.000000,0.070378,,0.001190,#NUM!
500.388,4,20190819,20190819,2.97170,1.72167,1.02377,0.42634,,0.166735,0.291349,0.416019,0.274385,,0.117869,0.158701,0.275403,0.457172,,0.401046,0.103102,0.128157,0.586183,,1.013773,4.536936,4.177736,18.707272,41.253395,63.232399,,7.058923,1.321487,#NUM!,,0.000925,0.016036,0.951073,0.008985,,0.000641,0.000574,0.000556,0.000556,,0.000583,0.000574,0.000556,0.000678,,0.221781,0.000612,0.000592,0.002554,,0.000000,0.000000,0.000000,0.000008,,0.009935,#NUM!
500.389,4,20190819,20190819,1.37051,0.94414,0.68188,0.40158,,0.162538,0.298539,0.439154,0.440017,,0.100485,0.144801,0.256659,0.681072,,0.240901,0.080409,0.094798,0.466792,,0.693500,3.081757,3.287977,14.398941,43.828255,81.230080,,18.662385,1.782996,#NUM!,,0.054666,0.765562,0.163304,0.006110,,0.000641,0.000574,0.000556,0.000556,,0.000578,0.000574,0.000556,0.044911,,0.111359,0.000612,0.000592,0.000704,,0.053828,0.000000,0.000000,0.009597,,0.001123,#NUM!
500.390,4,20190819,20190819,2.65292,1.63899,1.05962,0.57209,,0.137404,0.276911,0.392535,0.360806,,0.112865,0.137779,0.263382,0.665571,,0.321125,0.099426,0.123173,0.496523,,0.096233,1.103009,3.947214,20.629007,58.543724,106.906364,,9.735918,1.918973,#NUM!,,0.001342,0.019775,0.763919,0.080242,,0.000631,0.000574,0.000556,0.000556,,0.000576,0.000574,0.000556,0.006673,,0.148862,0.000612,0.000592,0.000748,,0.000000,0.000000,0.000000,0.329644,,0.000941,#NUM!
500.391,4,20190819,20190819,5.73421,2.74091,1.51551,0.61999,,0.191477,0.295043,0.395017,0.277143,,0.157906,0.162570,0.271226,0.454512,,0.487847,0.132714,0.157825,0.624711,,0.212180,0.017859,11.172948,39.646011,94.060997,155.778503,,6.727069,2.224546,#NUM!,,0.000578,0.001791,0.125564,0.109915,,0.000651,0.000574,0.000556,0.000556,,0.000592,0.000574,0.000556,0.001425,,0.301910,0.000612,0.000592,0.001101,,0.000000,0.000000,0.000000,0.000000,,0.000741,#NUM!
500.392,4,20190819,20190819,4.77104,2.63889,1.48169,0.58302,,0.207576,0.319479,0.394228,0.250013,,0.173184,0.175466,0.283451,0.362604,,0.542374,0.125651,0.145420,0.703925,,0.291227,0.537150,9.365057,32.591919,79.755432,114.497543,,6.415108,1.767379,#NUM!,,0.000583,0.001022,0.076951,0.091219,,0.000667,0.000574,0.000556,0.000556,,0.000592,0.000574,0.000556,0.000556,,0.326753,0.000612,0.000592,0.003034,,0.000000,0.000000,0.000000,0.142884,,0.001415,#NUM!
500.393,7,20190812,20190819,-0.04350,0.00887,0.00114,0.00216,,#NUM!,0.496989,0.149654,0.009501,,0.048595,0.146807,0.043243,0.000321,,0.001440,0.002029,0.000569,0.001834,,-1.917026,-0.526765,1.109858,1.675543,1.697904,2.174385,,72.192067,0.403423,#NUM!,,0.000005,0.000005,0.000005,0.000005,,#NUM!,0.022407,0.000556,0.000556,,0.000005,0.000005,0.000005,0.000005,,0.002801,0.000116,0.000116,0.000025,,0.000000,0.000000,0.000000,0.000000,,0.000112,#NUM!
500.394,7,20190812,20190819,1.60817,1.09604,0.83285,0.83306,,0.164243,0.293729,0.437532,1.040802,,0.098114,0.138496,0.256353,1.112394,,0.231836,0.070674,0.104986,0.244860,,-0.076857,0.730390,2.438889,8.207480,30.815203,109.247322,,56.359029,0.942175,#NUM!,,0.003357,0.763156,0.096058,0.344019,,0.000006,0.000005,0.000005,0.769356,,0.000005,0.000005,0.000005,0.178868,,0.017435,0.000006,0.000006,0.000006,,0.000000,0.098266,0.056941,0.087713,,0.191951,#NUM!
500.395,4,20190819,20190819,3.92301,2.56761,1.63986,0.81239,,0.177889,0.312649,0.410217,0.345310,,0.141839,0.152682,0.267253,0.597022,,0.409046,0.107761,0.142759,0.522419,,0.102659,-0.073499,5.295575,23.605709,70.170105,130.528473,,8.818865,1.426962,#NUM!,,0.000683,0.001831,0.036861,0.388543,,0.000651,0.000574,0.000556,0.000556,,0.000588,0.000574,0.000556,0.012701,,0.214538,0.000612,0.000592,0.001048,,0.000000,0.000000,0.000000,0.000360,,0.002222,#NUM!
500.396,4,20190819,20190819,1.94406,1.22540,0.69300,0.31945,,0.153880,0.301258,0.393843,0.287838,,0.130249,0.138782,0.254214,0.640316,,0.268864,0.080767,0.100332,0.436236,,0.240679,3.695280,2.974195,12.960059,33.196018,55.750599,,7.944574,1.416901,#NUM!,,0.007617,0.358494,0.076951,0.001844,,0.000636,0.000574,0.000556,0.000556,,0.000597,0.000574,0.000556,0.059732,,0.082499,0.000612,0.000592,0.001443,,0.069130,0.000000,0.007666,0.000000,,0.004951,#NUM!
500.397,4,20190819,20190819,3.93209,2.09560,1.10024,0.44388,,0.179387,0.286920,0.372675,0.251054,,0.135517,0.167872,0.274486,0.337593,,0.480733,0.116879,0.154766,0.629714,,1.686186,3.216755,8.958262,32.282028,73.994644,103.115997,,6.447430,2.200783,#NUM!,,0.000662,0.003171,0.537351,0.014498,,0.000641,0.000574,0.000556,0.000556,,0.000592,0.000574,0.000556,0.000597,,0.288992,0.000616,0.000592,0.002673,,0.000000,0.000000,0.000000,0.900653,,0.000787,#NUM!
500.398,4,20190819,20190819,2.43466,1.58362,1.24803,1.08816,,0.170128,0.325360,0.497299,0.804419,,0.115499,0.161853,0.301380,1.077294,,0.427714,0.127224,0.152070,0.304333,,-0.055300,-0.060632,3.842573,17.011951,55.367802,163.210495,,50.185601,1.207954,#NUM!,,0.002147,0.036667,0.365295,0.501074,,0.000641,0.000574,0.000556,0.016710,,0.000583,0.000574,0.000556,0.426311,,0.229197,0.000612,0.000592,0.000592,,0.000000,0.000000,0.000000,0.000000,,0.187483,#NUM!
500.399,4,20190819,20190819,2.08798,1.11867,0.82293,0.50104,,0.198762,0.324538,0.486543,0.513726,,0.148687,0.175753,0.274894,0.711219,,0.387471,0.094280,0.099565,0.427779,,0.417954,2.272116,3.516596,12.822079,36.517776,85.800186,,22.637252,1.312845,#NUM!,,0.012778,0.684865,0.310048,0.032438,,0.000667,0.000574,0.000556,0.000641,,0.000592,0.000574,0.000556,0.100666,,0.181577,0.000612,0.000592,0.000704,,0.000379,0.000000,0.000000,0.022932,,0.008593,#NUM!
500.400,4,20190819,20190819,2.38651,1.27188,0.87685,0.55911,,0.217610,0.329596,0.503520,0.568040,,0.167125,0.180195,0.309835,0.751670,,0.502354,0.134628,0.151001,0.433922,,0.066895,0.048346,5.632466,17.838421,53.169060,124.764465,,27.606934,1.728055,#NUM!,,0.003617,0.425060,0.386179,0.071034,,0.000662,0.000574,0.000556,0.000602,,0.000592,0.000574,0.000556,0.048720,,0.297895,0.000616,0.000592,0.001059,,0.000000,0.000000,0.000000,0.002641,,0.001059,#NUM!
500.401,8,20190812,20190819,2.51753,1.55923,0.93813,0.52028,,0.170631,0.299453,0.407132,0.340150,,0.105753,0.143224,0.262771,0.783804,,0.287973,0.083765,0.096395,0.393809,,0.008852,0.140384,4.346955,20.174561,54.162651,104.627106,,10.474977,1.981877,#NUM!,,0.000005,0.003627,0.724030,0.002406,,0.000001,0.000001,0.000001,0.000001,,0.000001,0.000001,0.000001,0.076989,,0.030755,0.000001,0.000001,0.000001,,0.000000,0.000000,0.000000,0.880037,,0.000003,#NUM!
500.402,8,20190812,20190819,1.68179,1.07276,0.81585,0.72223,,0.176063,0.334821,0.497753,0.767327,,0.127879,0.177759,0.297509,1.131320,,0.379947,0.102837,0.132622,0.303355,,-0.032940,1.080048,2.943023,12.110821,36.779274,106.559525,,50.949442,1.031941,#NUM!,,0.001080,0.521123,0.169098,0.089687,,0.000001,0.000001,0.000001,0.000425,,0.000001,0.000001,0.000001,0.064251,,0.034588,0.000001,0.000001,0.000001,,0.001736,0.000000,0.000000,0.710627,,0.822665,#NUM!
